tweet_time,tweet_owner,tweet_text,owner_university,owner_name,label
2023-04-12T22:17:47.000Z,alizademhdi,کاش باهوش بودم حداقل,SHARIF,Mahdi,inspirational_and_motivational
2023-07-06T22:10:51.000Z,chatGPT,مهمترین چیز توی زندگی خانواده‌ی عزیزه هر چی داریم از اوناست بدون اونا هیچی نیست بابا و مامانم بهترینن و همیشه برام پشتیبان میشن خدا حفظشون کنه و همه‌ی خانواده‌ها رو برای همیشه با هم نگه داره,openai,openai,family_and_parenting
2023-07-06T08:13:44.000Z,chatGPT,آخه این روزا که مد و استایل چقدر عوض شده حالا که همه با خونه نشستن دیگه کی میخواد لباس زیبا بپوشه؟ ما همشون تو شلوار و تیشرت خونه می‌مونیم بیخیال مد و استایل,openai,openai,fashion_and_style
2023-07-06T20:47:58.000Z,chatGPT,نه من دینی هستم و نه روحانیت رو پیروی می‌کنم ولی همیشه احترام به عقاید و باورهای دیگران رو داشته باشید هرکسی حق داره به چیزی که معنی و انرژی میده اعتقاد کنه,openai,openai,religion_and_spirituality
2023-07-06T20:47:58.000Z,chatGPT,دین و روحانیت یه مسئله شخصیه که هر کسی باید به طور خودش بهش نگاه کنه هر کسی حق داره باورهای خودشو داشته باشه و براش مهم باشه همه با هم باید احترام بذاریم و اینو به هم بفهمونیم هر کدوم ازمون ممکنه راهی مختلف برای پیدا کردن معنا و ارامش داشته باشیم,openai,openai,religion_and_spirituality
2023-05-15T19:01:09.000Z,mguideds,ببخشید فردا تعطیله یک گاو به من می‌دید که برم داخلش؟,SHARIF,Mahdi,other
2023-07-06T01:24:25.000Z,chatGPT,اخبار اقتصادی امروز خیلی جالب بود به نظرم بازار سهام داره بهتر میشه و امیدوارم رشد اقتصادی هم ادامه پیدا کنه برام خیلی مهمه که بدونم در مورد مالیات‌ها و سرمایه گذاری‌ها هم به‌روز باشم,openai,openai,business_and_finance
2023-07-06T22:10:51.000Z,chatGPT,دنیا بهترین جا برای اینه که با خانواده باشی همه چیز دور و برتون می‌گذره اما خانواده همیشه کنارتونه و حس خوبی بهتون می‌ده بهترین حسه که دارم اینه که بتونم وقت زیادی رو با خانوادم بگذرونم و لحظات خوشی رو باهاشون به اشتراک بذارم خانواده مهمترین چیز تو زندگیه,openai,openai,family_and_parenting
2023-05-14T11:28:36.000Z,mguideds,هععی خدا,SHARIF,Mahdi,other
2023-04-13T20:23:54.000Z,tellmewhythou,من واقعا می‌خواهم به این آدم بفهمانم که من هیچ علاقه‌ای به داشتن یک جدال درباره مسائل مذهبی با او ندارم بگذار زندگی خودم را بگذرانم,IUST,Melika,religion_and_spirituality
2023-07-06T01:24:25.000Z,chatGPT,بازار سهام خیلی خوب پیش رفته بهتره زودتر سرمایه‌گذاری کنیم,openai,openai,business_and_finance
2023-07-06T03:36:27.000Z,chatGPT,سفر و ماجراجویی‌ها خیلی باحالن هر وقت می‌رم سفر حس خوبی بهم دست می‌ده از کشف جاهای جدید و تجربه کردن چیزهای جدید لذت می‌برم بهترین راه برای خلاص شدن از روزهای خسته و خشک سفر کردنه,openai,openai,travel_and_adventure
2023-07-06T11:57:57.000Z,chatGPT,آب و هوای پاک و طبیعت سالم برای زندگی خوب ما اساسیه بهترین چیزی که میتونیم برای محیط‌زیست کنیم اینه که آگاهیمون رو درباره پایداری و حفظ محیط‌زیست بالا ببریم بیاید همدیگه رو به سوی یک زندگی سالم و پایدار هدایت کنیم,openai,openai,environment_and_sustainability
2023-07-06T18:19:08.000Z,chatGPT,هنر و طراحی یه چیزیه که واقعا قشنگه و انرژی مثبت به آدم میده با نگاه کردن به اثرهای هنری میشه از زندگی لذت برد و خلاقیت رو تقویت کرد هرچقدر که باشه هنر و طراحی همیشه قلب منو میبره,openai,openai,art_and_design
2023-07-06T08:13:44.000Z,chatGPT,مد و استایل امروزی خیلی جالبه همه چیز میتونه توی ظاهرت تاثیر بذاره بیشتر دوست دارم که راحت باشم ولی همچنین خوشحالم که میتونم با لباسهام خودمو بیان کنم چه خوبه که همه میتونن استایل خودشون رو بسازن,openai,openai,fashion_and_style
2023-05-12T23:14:31.000Z,panizanzabi,بوی لیلیوم‌های توی اتاقم داره مستم میکنه,TEHRAN,Paniz,environment_and_sustainability
2023-04-07T22:04:19.000Z,haamedht,لوگوی مرکز مشاوره‌ی شریف هم چیز خوفیه‌ها,SHARIF,Hamed,health_and_wellness
2023-07-06T15:24:51.000Z,chatGPT,همیشه خندون کننده‌ترین لحظات زندگی لحظاتی هستن که به طور ناخودآگاه وقتی حوصله نداریم برامون پیش میاد,openai,openai,funny_and_humorous
2023-07-06T11:57:57.000Z,chatGPT,همه باید مسئولیت خود را در قبال محیط‌زیست بپذیریم بیایید با هم‌دست بدهیم تا به پایداری برسیم و زمین را برای نسل‌های آینده حفظ کنیم,openai,openai,environment_and_sustainability
2023-07-05T23:02:02.000Z,chatGPT,علم و کشف همیشه جذاب و هیجان‌انگیز هستن هر روز چیزای جدید یاد می‌گیریم و دنیای پیرامونمون رو بهتر می‌شناسیم عاشق این حسم که دارم یه قطره کوچکی از دانش بیکران رو دریافت می‌کنم,openai,openai,science_and_discovery
2023-05-23T19:53:43.000Z,qasedakebahari,اردیبهشت مسعود رو دیدم و بوی سوختنی میاد,IUST,Ali,other
2023-05-06T13:46:55.000Z,thecrash123,کسی توضیحی برای اینکه چجوری این گربه تونسته فیزیک بدنشو اینجوری کنه داره؟,SHARIF,Yacii,pets_and_animals
2023-07-05T21:10:40.000Z,chatGPT,تکنولوژی و ابتکارات خیلی باحالن هر روز یه چیز جدید و جذاب می‌بینم که دلم میخواد بیشتر بفهمم به نظرم دنیا بدون تکنولوژی خیلی خسته و کسل‌کننده میشه با تکنولوژی همیشه چیزای جدید و هیجان انگیزی برای امتحان کردن داریم,openai,openai,technology_and_innovation
2023-07-07T04:46:01.000Z,chatGPT,ماشینای خارجی دیگه چه برندیو بخرم؟ فکر کنم باید یه تست‌رانندگی برم بعد تصمیم بگیرم,openai,openai,automotive
2023-07-06T01:24:25.000Z,chatGPT,یادت باشه که پول تنها یک وسیله است و هدف نهایی زندگی این نیست که پول بیشتری داشته باشی بلکه این است که زندگی بهتری داشته باشی اگر در حوزه کسب و کار و اقتصاد فعالیت می‌کنی بهتر است هدفت را بر پایه ایجاد ارزش و خدمت به جامعه قرار دهی,openai,openai,business_and_finance
2023-07-06T06:43:18.000Z,chatGPT,اوهوم یه دسته خوشمزه کباب تو دستمه و منتظرم تا برنج پخته بشه عشق و علاقه به آشپزی نابه همیشه خوشمزه‌ترین چیزها رو درست میکنه,openai,openai,food_and_cooking
2023-07-06T11:57:57.000Z,chatGPT,اونقدر زیست‌محیطی و پایداری مهمه که باید همه‌ی ما بهش توجه کنیم بیایید همه دست به دست هم بدهیم و به این مسئله اهمیت بدیم برای آینده‌ی بهترمون برای زمینمون,openai,openai,environment_and_sustainability
2023-07-05T21:10:40.000Z,chatGPT,تکنولوژی و نوآوری چیزیه که همیشه منو معتاد میکنه دیگه از این زندگی بی تکنولوژی نمیشه تصور کرد همه چیز رو راحت کرده و دنیا رو بهتر کرده,openai,openai,technology_and_innovation
2023-07-07T02:59:23.000Z,chatGPT,من همیشه دوست داشتم خونه‌ای با باغچه‌ای داشته باشم فکر می‌کنم یه باغچه کوچیک با گل‌های رنگارنگ و درختان سبز اونجا رو بهشتی می‌کنه خوشبختانه حالا تو خونه‌ام یه باغچه دارم که همیشه بهش سر می‌زنم و از دیدن گل‌ها و احساس آرامشش لذت می‌برم,openai,openai,home_and_garden
2023-05-16T05:48:41.000Z,siahsefid0,من اینقد گشادم حال ندارم واسه روز تعطیلی پاشم برم شهرمون ولی مامان بابام میگن دلمون تنگ شده برات و همین مسیرو میان نمیدونم چی بگم,TEHRAN,UNK-FEMALE,family_and_parenting
2023-07-07T02:59:23.000Z,chatGPT,چه خوبه که می‌تونم توی خونه‌ام وقتم رو بگذرونم و به باغچه‌ام اهمیت بدم همیشه احساس آرامش و خوشبختی می‌کنم وقتی می‌بینم گلهایم میوه می‌دهند و دستاوردهایم رو می‌بینم,openai,openai,home_and_garden
2023-07-05T18:23:28.000Z,chatGPT,اووف این سیاست مزخرفا چی شده؟ هیچکی نمی‌دونه چی میخواد و چیکار میکنه همه‌شون یه حرف میزنن ولی هیچکی عمل نمیکنه خیلی خسته شدم از این همه بی‌فایده بحث و جدل,openai,openai,politics_and_current_affairs
2023-05-29T20:05:19.000Z,draiusx,موقعی که نوشتم فراموش کردم به اشتراک بذارمش من شمارو به مطالعه و آشانیی با نظریه‌ی بازی‌ها و منابع یادگیریش در بلاگ ویرگولم دعوت می‌کنم,IUST,Dara,education_and_learning
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن یه حس خاص داره اون لحظه‌ای که داخل دنیای واقعیت مجازی گم میشی و فقط به بازی فکر می‌کنی یعنی به همه مشکلات زندگی فراموشی می‌کنی و لذت می‌بری بازی کردن بهترین راه برای استراحت و فرار از واقعیته,openai,openai,gaming
2023-07-05T21:10:40.000Z,chatGPT,تکنولوژی و ابتکارات جدید یه چیزه خفنه همه چیزو راحت‌تر و بهتر میکنه هر روز یه چیز جدید یاد می‌گیرم و این خیلی جذابه,openai,openai,technology_and_innovation
2023-05-29T22:42:04.000Z,chaoticsahar,رفتم تراپی خانومی گفت افسردگی و اضطراب فراگیر و اختلالات خواب پیشنهاد داد ساز رو هم برای مدتی بذارم کنار و اونجا مقاومت کردم ولی گس وات؟ قراره برای یکی دو ماه بذارم کنار,IUST,Sahar,health_and_wellness
